spu_code,buyer,DE,ES,FR,IT,GB,US,MX
S240904006106,常捷,1729480275105192174,1729480274913761518,1729480273309964526,1729480274226354414,1729428534395374830,1729674580395331822,1731759600836643054
S240904006922,沈亦莎,1729496796630325573,1729496796534184261,1729496796631505221,1729496799392536901,1729427669857897797,1729650570148221253,1731203112231339333
S240904008366,刘雪莹,1729489951266741061,1729489951319104325,1729489978633001797,1729489979050728261,1729428024257122117,1729868829203665733,1736142827254613829
S240904009167,刘雪莹,1729485624253455173,1729485632085990213,1729485627424086853,1729485624436431685,1729428021235650373,1729868960608719685,1736142812448589637
S240904009617,范文,1729483755502279190,1729483755460925974,1729483755773729302,1729483755277163030,1729427496235863574,1729643785076445718,1731767907741043222
S240905000268,张健,1729503312364673611,1729503312272988747,1729503310317525579,1729503310311234123,1729428040262258251,1729663675755762251,1731467598007010891
S240905001271,张健,1729507616231954499,1729507615483533379,1729507615595796547,1729507616497702979,1729427534228327491,1729645257700970563,1731758638654392387
S240905001713,魏冰馨,1729481039296043766,1729481036142910198,1729481743192660726,1729481038217321206,1729427676189855478,1729650865941091062,1732823583127471862
S240905002328,魏冰馨,1729496240868465278,1729496240122862206,1729496240953137790,1729496239570000510,1729428049770876542,1729663774195946110,1731489253146068606
S240905004180,刘雪莹,1729480567097039685,1729480567225424709,1729480495625247557,1729480496520862533,1729428531677073221,1729674522993595205,1732027660116854597
S240905004299,范文,1729481047914420257,1729481048022751265,1729481047532017697,1729480917169838113,1729427476750961697,1729643276759109665,1731759684165535777
S240905007183,任思宁,1729483740598344403,1729483741542390483,1729483745385355987,1729483741891173075,1729427534126026451,1729645266074440403,1732672908394399443
S240905010907,魏冰馨,1729480097576360207,1729480096757946639,1729480096895047951,1729480097135761679,1729428028956118287,1729663108474638607,1732065711571305743
S240906000637,任思宁,1729480608469916371,1729480606957935315,1729480605731429075,1729480606925494995,1729427671593488083,1729650563828978387,1731792795224214227
S240906000824,陈家琪,1729484270808635779,1729484270619629955,1729484270618319235,1729484268468738435,1729428192033017219,1729666124251632003,1733929607004915075
S240906004012,刘雪莹,1729486778158717765,1729486770758392645,1729486779005442885,1729486772884380485,1729428027734527813,1729868821231866693,1736142849295157061
S240906007475,王谍,1729488816938720000,1729488816993835776,1729488810829191936,1729488809456343808,1729427687144328960,1729651423416783616,1732191131380189952
S240906008654,范文,1729482214952245400,1729482184461490328,1729519677801797784,1729519677363755160,1729427520467471512,1729645238354481304,1731908788368672920
S240906008984,陈家琪,1729486907983567288,1729486908859980216,1729486908707412408,1729486817306909112,1729428189042216376,1729665877152600504,1734211802006259128
S240906009671,沈亦莎,1729496311291877701,1729496311297055045,1729496311408007493,1729496311884257605,1729427606140259653,1729648392665469253,1731712726180922693
S240907001222,王谍,1729533401457793792,1729533398665239296,1729533401233005312,1729533398395362048,1729428025836146432,1729662761215824640,1733805176838719232
S240907001656,常捷,1729520089005922418,1729520090670798962,1729520091589089394,1729520089529751666,1729427494059674738,1729643784244400242,
S240907003121,范文,1729480705674025494,1729480703909927446,1729480707114506774,1729480706414123542,1729428320452709910,1729671558941741590,1731760138737388054
S240907005326,任思宁,1729521999057295401,1729521992539084841,1729521999109199913,1729521992435603497,1729427355276315689,1729638760872448041,1731763201631815721
S240908002073,黄依婷,1729480035030572026,1729480034441468922,1729480032992402426,1729480033625480186,1729428241315303418,1729667103423239162,1731767473567337466
S240908007835,郑川粤,1729484466839066846,1729484472256927966,1729484466719398110,1729484466568272094,1729427797411400926,1729655144578060510,1732230014753212638
S240909002066,魏冰馨,1729502876839024751,1729502875489310831,1729502875490031727,1729502876781353071,1729427356216560751,1729638735467221103,1733080080611640431
S240909002067,李泳乐,1729625235061775132,1729625235063020316,1729625236031052572,1729625235073964828,1729427639369895708,1729650023198266140,1731821433011603228
S240909003525,徐熙雅,1729490534622010152,1729490534588848936,1729490534271785768,1729490539861744424,1729430433521766184,1729729484410491688,
S240909004529,范文,1729480009154665004,1729480007764515372,1729480009718536748,1729480009245497900,1729427535240400428,1729645511484543532,1732545890151663148
S240909004650,沈亦莎,1729481647938115866,1729481645575411994,1729481647771326746,1729481646916606234,1729427416226827546,1729641035977363738,1731588725679097114
S240909008180,魏冰馨,1729504517169387631,1729504519261952111,1729504517053454447,1729504518552000623,1729427356305427567,1729638741438926959,1732976797569746031
S240910000875,任思宁,1729496799803775809,1729496802026560321,1729496799789947713,1729496799803382593,1729427355707477825,1729638731281896257,1731759495772867393
S240910005130,李泳乐,1729480019005184713,1729480018260105929,1729480018823977673,1729491045008120521,1729428803307278025,1729684667780272841,1731760259469904585
S240910005855,阮梓颖,1729497284432205978,1729497284844558490,1729497284357101722,1729497284276557978,1729428744671038618,1729684883449483418,1731260400387130522
S240910007338,沈亦莎,1729480132545911531,1729480133838805739,1729480133111552747,1729480133973547755,1729427451803569899,1729642633025721067,1731950666115418859
S240911002314,魏冰馨,1729503518956951663,1729503519289219183,1729503519288498287,1729503514290919535,1729427475643272303,1729643275812245615,1733158410121479279
S240911002469,张健,1729488003693451279,1729488003901462543,1729488003729627151,1729488002449053711,1729428163294956559,1729664763164790799,1731971069814801423
S240911005254,张天一,1729494460487211860,1729494452387355476,1729494451370695508,1729494460295060308,1729427607307587412,1729648385341166420,1732231951954905940
S240911005300,张宇,1729480754104408393,1729480755012606281,1729481793729960265,1729480754141894985,1729427764491357513,1729654419791974729,1731758522355714377
S240911006647,沈亦莎,1729481772509010428,1729481772743236092,1729481770890271228,1729481773953227260,1729427924377112060,1729659470831915516,1731768090923010556
S240911007736,常捷,1729481784112945294,1729481785054173326,1729481784979855502,1729481782960167054,1729427923212405902,1729659466100215950,1732377921607795854
S240911009501,任思宁,1729480328419121380,1729480328363481316,1729480327802231012,1729480329324173540,1729427954086677732,1729660165216899300,1732259517840262372
S240912003180,任思宁,1729481236213897897,1729481236988336809,1729481236786748073,1729481238143081129,1729427462066179753,1729642880802984617,1732377708502943401
S240912003623,张宇,1729480533486114932,1729480532652693620,1729480532794841204,1729480532255807604,1729428813417778292,1729684837907796084,1731758802587256948
S240912004772,游宇航,1729793461459130568,1729793461207210184,1729793461298895048,1729793461257541832,1729427923248319688,1729659459849523400,1731590172539454664
S240912005983,阮梓颖,1729496649331808410,1729496647023433882,1729496647149328538,1729496646045505690,1729429844075973786,1729714906515607706,1731174361861424282
S240913006625,吴斐,1729485680886585671,1729485680028653895,1729485682373335367,1729485680980040007,1729428028796276039,1729663008427053383,1731978668860343623
S240913009120,王谍,1729486814854813927,1729486819112360167,1729486820194883815,1729486818483149031,1729428493585517799,1729673063478169831,1732171022378371303
S240914000434,任思宁,1729480073227835638,1729480073913342198,1729480073858357494,1729480072746080502,1729428508203846902,1729673676056858870,1731467848210875638
S240914000646,刘雪莹,1729493846879082972,1729493846000048604,1729493846817479132,1729493848396503516,1729428021040483804,1729662581341327836,1732247150951369180
S240914000935,郑川粤,1729480074524989783,1729480074637056343,1729480074120894807,1729480075114617175,1729429824683806039,1729715485421048151,1731917786430212439
S240914007672,王可心,1729480014198184597,1729480012684827285,1729480014077270677,1729480013348575893,1729428024912023189,1729662735877378709,1731758353278405269
S240914008841,张天一,1729495989563857877,1729495989574802389,1729495987725179861,1729495988794072021,1729428764975534037,1729682485089571797,1734889440282511317
S240915000554,魏冰馨,1729572388689909810,1729572389518022706,1729572389376530482,1729572389528574002,1729428194566638642,1729666378859188274,1732378827290936370
S240915001331,黄依婷,1729480691497147386,1729480692952833018,1729480693955664890,1729480693259803642,1729428813715443706,1729684828773389306,1731766038541863930
S240915001356,黄依婷,1729480549948431354,1729480550270999546,1729480550278732794,1729480552785878010,1729429151560601594,1729696478650274810,1731766199514008570
S240915002963,郑川粤,1729481510943627607,1729503259478563159,1729503262828370263,1729503265121147223,1729429017747295575,1729690660580266327,1731835038535551319
S240915003434,魏冰馨,1729698976750278802,1729698976690247826,1729698976598169746,1729698979970455698,1729427955543084178,1729660211313807506,1732363440546284690
S240916000752,游宇航,1729481192869764060,1729481191582309340,1729481194192608220,1729481193733004252,1729429261091573724,1729700040808633308,1732147003177208796
S240916004122,张健,1729483387803638272,1729483381813844480,1729480563822729728,1729480565087050240,1729428079080017408,1729664230279188992,1731759401352727040
S240918001510,范文,1729480470987905826,1729480475961760546,1729480476239043362,1729480445353630498,1729428811697590050,1729684806840324898,1731758929984588578
S240918001732,魏冰馨,1729503079900814207,1729503081575783295,1729503080530746239,1729503080012356479,1729427749215309695,1729654219577791359,
S240918002140,郑川粤,1729502316694509881,1729502316724328761,1729502314803271993,1729502315628501305,1729428357984324921,1729668820277104953,1731764471930915129
S240918002868,吴斐,1729498382032541949,1729498380335814909,1729498382006130941,1729498380352264445,1729427794888527101,1729655052440473853,
S240918003760,张宇,1729492058735549387,1729492046661917643,1729492053557746635,1729492046746524619,1729428442811043787,1729671560569590731,1731770089245936587
S240918004916,吴斐,1729480009933429363,1729480009957284467,1729480011294677619,1729480010870856307,1729428125042708083,1729665580582998643,1731581207624189555
S240918006097,黄依婷,1729497721137830906,1729497721132456954,1729497721136651258,1729497721149692922,1729428762679021562,1729682397626471418,1731797663350754298
S240918007210,李泳乐,1729480361837041813,1729480361181485205,1729480362728069269,1729480361188694165,1729428362001222805,1729668767052435605,1731770211042494613
S240918007536,陈家琪,1729482686163556739,1729507364143012227,1729507362916833667,1729507364009122179,1729428341345586563,1729672744046334339,1733960980829341059
S240918007925,魏冰馨,1729636915190077718,1729636915261643030,1729636914205726998,1729636915189094678,1729429171441405206,1729697015973450006,1731759870586423574
S240919001358,吴斐,1729500802449972108,1729500802285083532,1729500802294389644,1729500802285476748,1729429143011954572,1729696199204705164,1736823616881461132
S240919003427,张健,1729506882849119057,1729506840585608017,1729506839589985105,1729506838956055377,1729428363925426001,1729668914954998609,1732055098471451473
S240919005298,范文,1729496170497415320,1729496165967042712,1729496170472380568,1729496168089360536,1729428341632044184,1729672760425681048,1731907388158937240
S240919005398,黄依婷,1729480549414902529,1729480549829090049,1729489065534855937,1729480549461236481,1729429686205320961,1729709432733012737,1734439315565414145
